steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
221000    0.00      0.00020368     0.00251221       3.00 / 8.31 / 2.27 / 10.00    
222000    0.00      0.000161001    0.00252471       3.00 / 8.30 / 2.29 / 10.00    
223000    0.00      0.00119311     0.00241316       3.00 / 8.57 / 2.04 / 10.00    
224000    0.00      0.000120878    0.00250917       3.00 / 8.41 / 2.24 / 10.00    
225000    0.00      0.000245366    0.00245125       4.00 / 8.49 / 2.11 / 10.00    
226000    0.00      0.000370577    0.00243396       4.00 / 8.51 / 2.10 / 10.00    
227000    0.10      0.000875924    0.00248336       4.00 / 8.47 / 2.13 / 10.00    
228000    0.20      0.00298489     0.00250382       3.00 / 8.35 / 2.22 / 10.00    
229000    0.10      0.000832221    0.00248699       3.00 / 8.40 / 2.18 / 10.00    
230000    0.00      0.00022629     0.00249017       3.00 / 8.39 / 2.20 / 10.00    
231000    0.00      0.000179553    0.0024677        3.00 / 8.42 / 2.15 / 10.00    
232000    0.10      0.00339811     0.00255536       3.00 / 8.29 / 2.30 / 10.00    
233000    0.00      0.000183009    0.00251709       4.00 / 8.28 / 2.22 / 10.00    
234000    0.00      0.000183275    0.00261354       3.00 / 8.28 / 2.34 / 10.00    
235000    0.00      0.000115595    0.00242826       3.00 / 8.42 / 2.09 / 10.00    
236000    0.00      0.000322169    0.00256986       3.00 / 8.22 / 2.31 / 10.00    
237000    0.00      0.000345082    0.00255375       3.00 / 8.37 / 2.21 / 10.00    
238000    0.10      0.00209157     0.00249534       3.00 / 8.42 / 2.18 / 10.00    
239000    0.00      0.00016647     0.00261365       3.00 / 8.21 / 2.34 / 10.00    
240000    0.20      0.0035133      0.00249098       3.00 / 8.41 / 2.20 / 10.00    
241000    0.20      0.00544324     0.00263609       3.00 / 8.21 / 2.38 / 10.00    
242000    0.00      8.81943e-05    0.00252571       3.00 / 8.27 / 2.29 / 10.00    
243000    0.20      0.00479093     0.0025827        3.00 / 8.22 / 2.31 / 10.00    
244000    0.10      0.00122567     0.00250826       3.00 / 8.29 / 2.24 / 10.00    
245000    0.20      0.00533057     0.00256493       4.00 / 8.27 / 2.29 / 10.00    
246000    0.00      0.000159708    0.00256459       4.00 / 8.28 / 2.27 / 10.00    
247000    0.00      0.000285883    0.00265229       3.00 / 8.20 / 2.36 / 10.00    
248000    0.20      0.00505086     0.00247969       4.00 / 8.41 / 2.12 / 10.00    
249000    0.00      0.000107835    0.00261734       3.00 / 8.21 / 2.33 / 10.00    
250000    0.10      0.00261488     0.00263235       3.00 / 8.14 / 2.37 / 10.00    
